f: others/collisionSave.py
c: very stable 3 moon system
v: ["colors", [(0.3, 0.85, 0.88), (0.12, 0.37, 0.08), (0.33, 0.47, 0.61), (0.41, 0.46, 0.54), (0.75, 0.21, 0.68), (0.65, 0.02, 0.14), (0.06, 0.84, 0.65), (0.02, 0.84, 0.3), (0.67, 0.11, 0.75), (0.33, 0.61, 0.68), (0.22, 1.0, 0.52), (0.66, 0.91, 0.42), (0.51, 0.16, 0.27), (0.54, 0.78, 0.97), (0.85, 0.96, 0.99), (0.19, 0.41, 0.93), (0.93, 0.86, 0.52), (0.58, 0.34, 0.99), (0.84, 0.42, 0.19), (0.73, 0.86, 0.33), (0.34, 1.0, 0.6), (0.22, 0.26, 0.66), (0.89, 0.68, 0.91), (0.04, 0.45, 0.89), (0.48, 0.68, 0.49), (0.78, 0.06, 0.83), (0.12, 0.46, 0.85), (0.04, 0.4, 0.45), (0.6, 0.84, 0.52), (0.89, 0.14, 0.64), (0.96, 0.91, 0.13), (0.28, 0.07, 0.64), (0.98, 0.68, 0.42), (0.18, 0.98, 0.32), (0.31, 0.77, 0.03), (0.56, 0.59, 0.38), (0.0, 0.15, 0.93), (0.6, 0.91, 0.93), (0.79, 0.73, 0.7), (0.8, 0.33, 0.82), (0.51, 0.25, 0.42), (0.69, 0.82, 0.78), (0.33, 0.71, 0.03), (0.08, 0.04, 0.16), (0.68, 0.63, 0.17), (0.07, 0.77, 0.35), (0.58, 1.0, 0.48), (1.0, 0.48, 0.58), (0.62, 0.68, 0.3), (0.17, 0.59, 0.54), (0.69, 0.13, 0.85), (0.97, 0.98, 0.77), (0.72, 0.86, 0.01), (0.81, 0.3, 0.65), (0.32, 0.1, 0.79), (0.12, 0.14, 0.91), (0.42, 0.27, 0.56), (0.78, 0.17, 0.84), (0.44, 0.17, 0.07), (0.59, 0.98, 0.04), (0.97, 0.64, 0.86), (0.8, 0.45, 0.9), (0.1, 0.42, 0.57), (0.67, 0.91, 0.17), (0.71, 0.32, 0.94), (0.42, 0.64, 0.39), (0.22, 0.61, 0.98), (0.53, 0.33, 0.0), (0.38, 0.52, 0.56), (0.14, 0.13, 0.71), (0.75, 0.71, 0.4), (0.54, 0.93, 0.77), (0.34, 0.71, 0.95), (0.51, 0.71, 0.19), (0.03, 0.73, 0.76), (0.73, 0.43, 0.04), (1.0, 0.37, 0.4), (0.12, 0.38, 0.54), (0.46, 0.09, 0.19), (0.44, 0.27, 0.6), (0.01, 0.75, 0.39), (0.11, 0.13, 0.56), (0.38, 0.87, 0.04), (0.81, 0.89, 0.92), (0.33, 0.21, 0.75), (0.78, 0.15, 0.94), (0.42, 0.48, 0.99), (0.78, 0.87, 0.07), (0.71, 0.82, 0.4), (0.44, 0.31, 0.86), (0.32, 0.88, 0.71), (0.81, 0.8, 0.77), (0.49, 0.93, 0.62), (0.88, 0.14, 0.52), (0.67, 0.74, 0.27), (0.09, 0.71, 0.18), (0.8, 0.57, 0.62), (0.45, 0.23, 0.9), (0.67, 0.16, 0.85), (0.52, 0.77, 0.74), (0.85, 0.85, 0.71), (0.08, 0.83, 0.2), (0.99, 0.19, 0.88), (0.42, 0.0, 0.86), (0.59, 0.46, 0.73), (0.55, 0.69, 0.85), (0.78, 0.17, 0.14), (0.54, 0.07, 0.53), (0.29, 0.22, 0.28), (0.95, 0.16, 0.62), (0.57, 0.52, 0.4), (0.87, 1.0, 0.92), (0.92, 0.29, 0.99), (0.15, 0.33, 0.16), (0.93, 0.25, 0.53), (0.9, 0.75, 0.26), (0.34, 0.44, 0.89), (0.6, 0.15, 0.71), (0.48, 0.26, 0.69), (0.43, 0.19, 0.79), (0.6, 0.54, 0.19), (0.1, 1.0, 0.38), (0.9, 0.08, 0.46), (0.87, 0.24, 0.71), (0.98, 0.39, 0.93), (0.59, 0.98, 0.43), (0.17, 0.07, 0.53), (1.0, 0.34, 0.59), (0.67, 0.34, 0.83), (0.42, 0.65, 0.7), (0.02, 0.25, 0.66), (0.3, 0.38, 0.47), (0.21, 0.82, 0.31), (0.18, 0.43, 0.63), (0.78, 0.96, 0.18), (0.23, 0.99, 0.56), (1.0, 0.08, 0.99), (0.32, 0.49, 0.31), (0.64, 0.53, 0.4), (0.35, 0.98, 0.71), (0.5, 0.48, 0.42), (0.35, 0.55, 0.09), (0.48, 0.52, 0.45), (0.86, 0.93, 0.47), (0.71, 0.24, 0.15), (0.25, 0.23, 0.09), (0.86, 0.9, 0.23), (0.51, 1.0, 0.01), (0.3, 0.84, 0.57), (0.8, 0.96, 0.4), (0.12, 0.05, 0.07), (0.71, 0.26, 0.8), (0.22, 0.24, 0.96), (0.51, 0.37, 0.85), (0.13, 0.95, 0.9), (0.3, 0.18, 0.55), (0.4, 0.89, 0.35), (0.05, 0.47, 0.52), (0.2, 0.46, 0.12), (0.14, 0.54, 0.5), (0.45, 1.0, 0.51), (0.54, 0.53, 0.84), (0.69, 0.9, 0.95), (0.45, 0.62, 0.32), (0.36, 0.61, 0.42), (0.64, 0.44, 0.63), (0.37, 0.95, 0.05), (0.27, 0.36, 0.83), (0.47, 0.12, 0.43), (0.61, 0.86, 0.53), (0.35, 0.21, 0.89), (0.81, 0.58, 0.93), (0.0, 0.14, 0.35), (0.06, 0.17, 0.84), (0.98, 0.9, 0.87), (0.95, 0.7, 0.02), (0.48, 0.56, 0.94), (0.91, 0.92, 0.06), (0.24, 0.99, 0.05), (0.25, 1.0, 0.58), (0.74, 0.21, 0.41), (0.55, 0.5, 0.19), (0.8, 0.37, 0.27), (0.09, 0.56, 0.96), (0.37, 0.9, 0.55), (0.1, 0.82, 0.91), (0.07, 0.89, 0.71), (0.6, 0.82, 0.15), (0.63, 0.89, 0.75), (0.42, 0.66, 0.7), (0.67, 0.64, 0.88), (0.2, 0.11, 0.63), (0.15, 0.25, 0.92), (0.31, 0.55, 0.93), (0.88, 0.54, 0.3), (0.86, 0.5, 0.27), (0.6, 0.63, 0.59), (0.89, 0.14, 0.57), (0.62, 0.59, 0.81), (0.49, 0.05, 0.54), (0.99, 0.83, 0.96), (0.7, 0.25, 0.94), (0.52, 0.41, 0.4), (0.61, 0.69, 0.03), (0.45, 0.83, 0.54), (0.18, 1.0, 0.38), (0.52, 0.14, 0.42), (0.41, 0.16, 0.65), (0.6, 0.22, 0.21), (0.1, 0.54, 0.63), (0.12, 0.78, 0.21), (0.19, 0.64, 0.72), (0.12, 0.09, 0.03), (0.99, 0.02, 0.77), (0.54, 0.88, 0.87), (0.48, 0.59, 0.46), (0.17, 0.36, 0.6), (0.13, 0.74, 0.53), (0.15, 0.46, 0.66), (0.51, 0.9, 0.82), (0.87, 0.11, 0.22), (0.19, 0.93, 0.14), (0.62, 0.29, 0.68), (0.12, 0.67, 0.18), (0.93, 0.62, 0.93), (0.92, 0.81, 0.36), (0.83, 0.22, 0.37), (0.28, 0.55, 0.58), (0.01, 0.39, 0.48), (0.34, 0.48, 0.35), (0.31, 0.3, 0.76), (0.29, 0.48, 0.06), (0.12, 0.07, 0.0), (0.12, 0.66, 0.59), (0.38, 0.74, 0.54), (0.13, 0.97, 0.31), (0.75, 0.71, 0.16), (0.27, 0.26, 0.21), (0.16, 0.56, 0.52), (0.19, 0.87, 0.81), (0.18, 0.69, 0.98), (0.45, 0.78, 0.12), (0.68, 0.17, 0.23), (0.76, 0.14, 0.49), (0.01, 0.75, 0.36), (0.94, 0.59, 0.55), (0.12, 0.72, 0.04), (0.95, 0.33, 0.97), (0.99, 0.88, 0.98), (0.77, 0.26, 0.99)]]
o: [1, (430, 331), (3.0, -7.6), 0.5]
o: [1, (-277, 466), (-3.3, -2.5), 0.5]
o: [1, (-447, 140), (-3.9, -4.9), 0.5]
o: [1, (-466, 235), (8.3, 4.6), 0.5]
o: [1, (492, 180), (-0.8, 0.9), 0.5]
o: [1, (-324, -70), (3.8, 0.7), 0.5]
o: [1, (-76, 385), (-5.0, -8.8), 0.5]
o: [1, (386, -77), (-1.8, -3.2), 0.5]
o: [1, (66, -121), (7.9, -4.0), 0.5]
o: [1, (96, -17), (1.0, 4.7), 0.5]
o: [1, (-156, -85), (-4.5, 5.8), 0.5]
o: [1, (58, -259), (-1.8, -9.9), 0.5]
o: [1, (-38, -268), (1.8, -2.2), 0.5]
o: [1, (-267, 325), (4.1, 1.6), 0.5]
o: [1, (-276, 74), (9.3, 7.5), 0.5]
o: [1, (-440, 96), (-3.6, -9.4), 0.5]
o: [1, (-452, 478), (-6.7, 8.5), 0.5]
o: [1, (-319, 13), (3.2, -4.9), 0.5]
o: [1, (-43, 426), (1.8, -5.5), 0.5]
o: [1, (-58, 341), (1.9, 0.4), 0.5]
o: [1, (-438, 185), (8.6, 5.3), 0.5]
o: [1, (-22, -270), (-9.3, -1.6), 0.5]
o: [1, (386, 457), (-9.9, -7.6), 0.5]
o: [1, (-8, -456), (-1.6, -1.2), 0.5]
o: [1, (197, -383), (0.3, -2.0), 0.5]
o: [1, (-444, -127), (7.9, 5.5), 0.5]
o: [1, (-133, 2), (-8.5, 7.8), 0.5]
o: [1, (271, -71), (-1.3, -2.9), 0.5]
o: [1, (-112, 287), (-9.7, 8.1), 0.5]
o: [1, (-176, 317), (-5.4, -5.2), 0.5]
o: [1, (1, 378), (-2.0, -1.0), 0.5]
o: [1, (435, 189), (9.3, 5.1), 0.5]
o: [1, (-433, -389), (-7.3, 0.3), 0.5]
o: [1, (126, 356), (4.6, 5.8), 0.5]
o: [1, (476, 221), (-7.4, 4.0), 0.5]
o: [1, (491, 230), (8.8, 7.6), 0.5]
o: [1, (279, -293), (-8.5, -7.1), 0.5]
o: [1, (289, 319), (1.0, -4.8), 0.5]
o: [1, (-69, 255), (7.2, 4.2), 0.5]
o: [1, (185, 355), (-2.1, -9.9), 0.5]
o: [1, (55, 102), (5.4, -1.9), 0.5]
o: [1, (390, 430), (6.6, -5.1), 0.5]
o: [1, (250, 48), (4.5, 7.1), 0.5]
o: [1, (44, -34), (8.6, -9.3), 0.5]
o: [1, (245, -229), (-7.0, 0.2), 0.5]
o: [1, (332, 459), (5.5, 1.8), 0.5]
o: [1, (270, -269), (-10.0, 7.6), 0.5]
o: [1, (90, -257), (-6.8, 5.1), 0.5]
o: [1, (482, 273), (-2.1, -4.7), 0.5]
o: [1, (84, -493), (-8.1, 4.2), 0.5]
o: [1, (355, -368), (6.9, -4.2), 0.5]
o: [1, (492, -307), (-1.5, -6.0), 0.5]
o: [1, (18, 490), (3.2, 0.9), 0.5]
o: [1, (-111, 328), (5.0, -2.1), 0.5]
o: [1, (-315, -36), (-0.2, 9.0), 0.5]
o: [1, (-177, 182), (7.2, 2.8), 0.5]
o: [1, (-53, -404), (6.3, 8.8), 0.5]
o: [1, (215, -25), (8.5, 1.9), 0.5]
o: [1, (-399, -223), (-6.3, -2.2), 0.5]
o: [1, (413, 300), (-6.2, 10.0), 0.5]
o: [1, (-346, -140), (3.0, 0.2), 0.5]
o: [1, (-121, 413), (-3.9, 8.3), 0.5]
o: [1, (-386, -313), (-8.5, -2.0), 0.5]
o: [1, (149, 163), (6.5, 7.2), 0.5]
o: [1, (-103, -144), (7.1, 2.3), 0.5]
o: [1, (-157, 439), (-8.7, 1.7), 0.5]
o: [1, (397, 64), (4.2, 9.0), 0.5]
o: [1, (390, 27), (6.9, -2.2), 0.5]
o: [1, (-385, 213), (-2.9, 2.0), 0.5]
o: [1, (-150, -276), (1.8, 7.8), 0.5]
o: [1, (-477, 480), (7.8, 3.7), 0.5]
o: [1, (-471, -78), (7.3, 2.8), 0.5]
o: [1, (151, 142), (-1.4, 2.9), 0.5]
o: [1, (-356, -112), (-3.6, 3.7), 0.5]
o: [1, (38, 465), (-6.2, 2.0), 0.5]
o: [1, (125, -228), (5.5, -2.7), 0.5]
o: [1, (-211, -369), (4.1, 0.0), 0.5]
o: [1, (33, -200), (8.3, 2.1), 0.5]
o: [1, (-219, -440), (5.0, -3.2), 0.5]
o: [1, (-318, -188), (-1.4, -1.6), 0.5]
o: [1, (-87, -357), (8.3, -7.3), 0.5]
o: [1, (-75, -215), (8.0, -8.2), 0.5]
o: [1, (218, -3), (-4.3, 9.6), 0.5]
o: [1, (283, 132), (-5.0, -2.8), 0.5]
o: [1, (441, 321), (-3.4, 6.4), 0.5]
o: [1, (-335, -175), (6.5, -4.8), 0.5]
o: [1, (274, -16), (-5.1, -4.5), 0.5]
o: [1, (-275, -305), (6.9, -9.9), 0.5]
o: [1, (-312, -287), (5.4, 7.6), 0.5]
o: [1, (146, -29), (4.9, -5.1), 0.5]
o: [1, (186, -406), (9.6, 4.3), 0.5]
o: [1, (-249, 202), (-3.8, -1.5), 0.5]
o: [1, (89, 483), (6.9, 0.4), 0.5]
o: [1, (368, 103), (-3.3, 7.3), 0.5]
o: [1, (-500, -330), (5.0, -1.6), 0.5]
o: [1, (-170, 285), (-0.2, -0.1), 0.5]
o: [1, (-383, 245), (-4.0, 3.9), 0.5]
o: [1, (-387, 466), (-4.9, -5.1), 0.5]
o: [1, (420, -224), (-3.6, -1.0), 0.5]
o: [1, (487, -111), (1.3, 4.3), 0.5]
o: [1, (-194, 487), (8.8, 8.3), 0.5]
o: [1, (134, -356), (-8.6, 10.0), 0.5]
o: [1, (168, 423), (2.8, 0.8), 0.5]
o: [1, (385, -258), (6.0, 9.9), 0.5]
o: [1, (29, 144), (-6.2, -9.8), 0.5]
o: [1, (-128, -191), (8.1, -5.0), 0.5]
o: [1, (463, -31), (-7.7, 0.7), 0.5]
o: [1, (451, -198), (3.8, -5.9), 0.5]
o: [1, (-180, -218), (-9.3, 3.2), 0.5]
o: [1, (-113, -390), (3.4, 5.8), 0.5]
o: [1, (309, 335), (0.3, -3.9), 0.5]
o: [1, (-61, -216), (-0.7, 1.4), 0.5]
o: [1, (-483, 3), (-8.0, -10.0), 0.5]
o: [1, (-370, -147), (-6.5, 9.0), 0.5]
o: [1, (-458, 408), (-6.5, -0.3), 0.5]
